4.9747 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
152.9963 	EXP 	grating: autoDraw = True
152.9963 	EXP 	grating: tex = 'sin'
153.2959 	EXP 	grating: autoDraw = False
153.5162 	DATA 	Keypress: right
153.5293 	EXP 	fixation: autoDraw = False
153.5293 	EXP 	grating: autoDraw = False
153.5295 	EXP 	window1: recordFrameIntervals = False
153.5460 	EXP 	window1: recordFrameIntervals = False
154.5176 	EXP 	fixation: autoDraw = True
155.5294 	EXP 	fixation: autoDraw = False
155.5294 	EXP 	grating: autoDraw = True
155.5294 	EXP 	grating: tex = 'sin'
155.8293 	EXP 	grating: autoDraw = False
155.8832 	DATA 	Keypress: right
155.8959 	EXP 	fixation: autoDraw = False
155.8959 	EXP 	grating: autoDraw = False
155.8962 	EXP 	window1: recordFrameIntervals = False
155.9127 	EXP 	window1: recordFrameIntervals = False
156.8838 	EXP 	fixation: autoDraw = True
157.8960 	EXP 	fixation: autoDraw = False
157.8960 	EXP 	grating: autoDraw = True
157.8960 	EXP 	grating: tex = 'sin'
158.1959 	EXP 	grating: autoDraw = False
158.2660 	DATA 	Keypress: right
158.2791 	EXP 	fixation: autoDraw = False
158.2791 	EXP 	grating: autoDraw = False
158.2794 	EXP 	window1: recordFrameIntervals = False
158.2960 	EXP 	window1: recordFrameIntervals = False
159.2681 	EXP 	fixation: autoDraw = True
160.2792 	EXP 	fixation: autoDraw = False
160.2792 	EXP 	grating: autoDraw = True
160.2792 	EXP 	grating: tex = 'sin'
160.5790 	EXP 	grating: autoDraw = False
160.6826 	DATA 	Keypress: left
160.6957 	EXP 	fixation: autoDraw = False
160.6957 	EXP 	grating: autoDraw = False
160.6962 	EXP 	window1: recordFrameIntervals = False
160.7126 	EXP 	window1: recordFrameIntervals = False
161.6839 	EXP 	fixation: autoDraw = True
162.6958 	EXP 	fixation: autoDraw = False
162.6958 	EXP 	grating: autoDraw = True
162.6958 	EXP 	grating: tex = 'sin'
162.9956 	EXP 	grating: autoDraw = False
163.1991 	DATA 	Keypress: left
163.2124 	EXP 	fixation: autoDraw = False
163.2124 	EXP 	grating: autoDraw = False
163.2127 	EXP 	window1: recordFrameIntervals = False
163.2293 	EXP 	window1: recordFrameIntervals = False
164.2009 	EXP 	fixation: autoDraw = True
165.2124 	EXP 	fixation: autoDraw = False
165.2124 	EXP 	grating: autoDraw = True
165.2124 	EXP 	grating: tex = 'sin'
165.5121 	EXP 	grating: autoDraw = False
165.6820 	DATA 	Keypress: left
165.6956 	EXP 	fixation: autoDraw = False
165.6956 	EXP 	grating: autoDraw = False
165.6959 	EXP 	window1: recordFrameIntervals = False
165.7124 	EXP 	window1: recordFrameIntervals = False
166.6855 	EXP 	fixation: autoDraw = True
167.6957 	EXP 	fixation: autoDraw = False
167.6957 	EXP 	grating: autoDraw = True
167.6957 	EXP 	grating: tex = 'sin'
167.9954 	EXP 	grating: autoDraw = False
168.0985 	DATA 	Keypress: left
168.1121 	EXP 	fixation: autoDraw = False
168.1121 	EXP 	grating: autoDraw = False
168.1125 	EXP 	window1: recordFrameIntervals = False
168.1291 	EXP 	window1: recordFrameIntervals = False
169.1012 	EXP 	fixation: autoDraw = True
170.1123 	EXP 	fixation: autoDraw = False
170.1123 	EXP 	grating: autoDraw = True
170.1123 	EXP 	grating: tex = 'sin'
170.4120 	EXP 	grating: autoDraw = False
170.5322 	DATA 	Keypress: left
170.5454 	EXP 	fixation: autoDraw = False
170.5454 	EXP 	grating: autoDraw = False
170.5457 	EXP 	window1: recordFrameIntervals = False
170.5622 	EXP 	window1: recordFrameIntervals = False
171.5375 	EXP 	fixation: autoDraw = True
172.5454 	EXP 	fixation: autoDraw = False
172.5454 	EXP 	grating: autoDraw = True
172.5454 	EXP 	grating: tex = 'sin'
172.8453 	EXP 	grating: autoDraw = False
172.9154 	DATA 	Keypress: left
172.9287 	EXP 	fixation: autoDraw = False
172.9287 	EXP 	grating: autoDraw = False
172.9290 	EXP 	window1: recordFrameIntervals = False
172.9455 	EXP 	window1: recordFrameIntervals = False
173.9167 	EXP 	fixation: autoDraw = True
174.9287 	EXP 	fixation: autoDraw = False
174.9287 	EXP 	grating: autoDraw = True
174.9287 	EXP 	grating: tex = 'sin'
175.2286 	EXP 	grating: autoDraw = False
175.8650 	DATA 	Keypress: right
175.8785 	EXP 	fixation: autoDraw = False
175.8785 	EXP 	grating: autoDraw = False
175.8788 	EXP 	window1: recordFrameIntervals = False
175.8954 	EXP 	window1: recordFrameIntervals = False
176.8668 	EXP 	fixation: autoDraw = True
177.8786 	EXP 	fixation: autoDraw = False
177.8786 	EXP 	grating: autoDraw = True
177.8786 	EXP 	grating: tex = 'sin'
178.1784 	EXP 	grating: autoDraw = False
178.2154 	DATA 	Keypress: left
178.2284 	EXP 	fixation: autoDraw = False
178.2284 	EXP 	grating: autoDraw = False
178.2287 	EXP 	window1: recordFrameIntervals = False
178.2453 	EXP 	window1: recordFrameIntervals = False
179.2167 	EXP 	fixation: autoDraw = True
180.2284 	EXP 	fixation: autoDraw = False
180.2284 	EXP 	grating: autoDraw = True
180.2284 	EXP 	grating: tex = 'sin'
180.5282 	EXP 	grating: autoDraw = False
180.6646 	DATA 	Keypress: right
180.6784 	EXP 	fixation: autoDraw = False
180.6784 	EXP 	grating: autoDraw = False
180.6786 	EXP 	window1: recordFrameIntervals = False
180.6953 	EXP 	window1: recordFrameIntervals = False
181.6674 	EXP 	fixation: autoDraw = True
182.6784 	EXP 	fixation: autoDraw = False
182.6784 	EXP 	grating: autoDraw = True
182.6784 	EXP 	grating: tex = 'sin'
182.9782 	EXP 	grating: autoDraw = False
183.0820 	DATA 	Keypress: left
183.0949 	EXP 	fixation: autoDraw = False
183.0949 	EXP 	grating: autoDraw = False
183.0952 	EXP 	window1: recordFrameIntervals = False
183.1118 	EXP 	window1: recordFrameIntervals = False
184.0831 	EXP 	fixation: autoDraw = True
185.0948 	EXP 	fixation: autoDraw = False
185.0948 	EXP 	grating: autoDraw = True
185.0948 	EXP 	grating: tex = 'sin'
185.3947 	EXP 	grating: autoDraw = False
185.6816 	DATA 	Keypress: left
185.6948 	EXP 	fixation: autoDraw = False
185.6948 	EXP 	grating: autoDraw = False
185.6951 	EXP 	window1: recordFrameIntervals = False
185.7118 	EXP 	window1: recordFrameIntervals = False
186.6833 	EXP 	fixation: autoDraw = True
187.6948 	EXP 	fixation: autoDraw = False
187.6948 	EXP 	grating: autoDraw = True
187.6948 	EXP 	grating: tex = 'sin'
187.9947 	EXP 	grating: autoDraw = False
188.1163 	DATA 	Keypress: right
188.1282 	EXP 	fixation: autoDraw = False
188.1282 	EXP 	grating: autoDraw = False
188.1285 	EXP 	window1: recordFrameIntervals = False
188.1449 	EXP 	window1: recordFrameIntervals = False
189.1174 	EXP 	fixation: autoDraw = True
190.1282 	EXP 	fixation: autoDraw = False
190.1282 	EXP 	grating: autoDraw = True
190.1282 	EXP 	grating: tex = 'sin'
190.4279 	EXP 	grating: autoDraw = False
190.5810 	DATA 	Keypress: right
190.5946 	EXP 	fixation: autoDraw = False
190.5946 	EXP 	grating: autoDraw = False
190.5949 	EXP 	window1: recordFrameIntervals = False
190.6115 	EXP 	window1: recordFrameIntervals = False
191.5841 	EXP 	fixation: autoDraw = True
192.5947 	EXP 	fixation: autoDraw = False
192.5947 	EXP 	grating: autoDraw = True
192.5947 	EXP 	grating: tex = 'sin'
192.8945 	EXP 	grating: autoDraw = False
193.0981 	DATA 	Keypress: right
193.1112 	EXP 	fixation: autoDraw = False
193.1112 	EXP 	grating: autoDraw = False
193.1116 	EXP 	window1: recordFrameIntervals = False
193.1282 	EXP 	window1: recordFrameIntervals = False
194.1009 	EXP 	fixation: autoDraw = True
195.1113 	EXP 	fixation: autoDraw = False
195.1113 	EXP 	grating: autoDraw = True
195.1113 	EXP 	grating: tex = 'sin'
195.4110 	EXP 	grating: autoDraw = False
195.5310 	DATA 	Keypress: right
195.5444 	EXP 	fixation: autoDraw = False
195.5444 	EXP 	grating: autoDraw = False
195.5446 	EXP 	window1: recordFrameIntervals = False
195.5612 	EXP 	window1: recordFrameIntervals = False
196.5337 	EXP 	fixation: autoDraw = True
197.5445 	EXP 	fixation: autoDraw = False
197.5445 	EXP 	grating: autoDraw = True
197.5445 	EXP 	grating: tex = 'sin'
197.8444 	EXP 	grating: autoDraw = False
197.9497 	DATA 	Keypress: left
197.9611 	EXP 	fixation: autoDraw = False
197.9611 	EXP 	grating: autoDraw = False
197.9614 	EXP 	window1: recordFrameIntervals = False
197.9780 	EXP 	window1: recordFrameIntervals = False
198.9500 	EXP 	fixation: autoDraw = True
199.9611 	EXP 	fixation: autoDraw = False
199.9611 	EXP 	grating: autoDraw = True
199.9611 	EXP 	grating: tex = 'sin'
200.2608 	EXP 	grating: autoDraw = False
202.1152 	DATA 	Keypress: right
202.1276 	EXP 	fixation: autoDraw = False
202.1276 	EXP 	grating: autoDraw = False
202.1280 	EXP 	window1: recordFrameIntervals = False
202.1444 	EXP 	window1: recordFrameIntervals = False
203.1361 	EXP 	fixation: autoDraw = True
204.1276 	EXP 	grating: autoDraw = True
204.1276 	EXP 	grating: tex = 'sin'
204.1440 	EXP 	fixation: autoDraw = False
204.4275 	EXP 	grating: autoDraw = False
204.5148 	DATA 	Keypress: right
204.5274 	EXP 	fixation: autoDraw = False
204.5274 	EXP 	grating: autoDraw = False
204.5277 	EXP 	window1: recordFrameIntervals = False
204.5443 	EXP 	window1: recordFrameIntervals = False
205.5169 	EXP 	fixation: autoDraw = True
206.5274 	EXP 	fixation: autoDraw = False
206.5274 	EXP 	grating: autoDraw = True
206.5274 	EXP 	grating: tex = 'sin'
206.8273 	EXP 	grating: autoDraw = False
206.8974 	DATA 	Keypress: left
206.9106 	EXP 	fixation: autoDraw = False
206.9106 	EXP 	grating: autoDraw = False
206.9109 	EXP 	window1: recordFrameIntervals = False
206.9275 	EXP 	window1: recordFrameIntervals = False
207.8996 	EXP 	fixation: autoDraw = True
208.9107 	EXP 	fixation: autoDraw = False
208.9107 	EXP 	grating: autoDraw = True
208.9107 	EXP 	grating: tex = 'sin'
209.2106 	EXP 	grating: autoDraw = False
209.2808 	DATA 	Keypress: left
209.2939 	EXP 	fixation: autoDraw = False
209.2939 	EXP 	grating: autoDraw = False
209.2942 	EXP 	window1: recordFrameIntervals = False
209.3107 	EXP 	window1: recordFrameIntervals = False
210.2823 	EXP 	fixation: autoDraw = True
211.2940 	EXP 	fixation: autoDraw = False
211.2940 	EXP 	grating: autoDraw = True
211.2940 	EXP 	grating: tex = 'sin'
211.5937 	EXP 	grating: autoDraw = False
211.9806 	DATA 	Keypress: left
211.9938 	EXP 	fixation: autoDraw = False
211.9938 	EXP 	grating: autoDraw = False
211.9941 	EXP 	window1: recordFrameIntervals = False
212.0107 	EXP 	window1: recordFrameIntervals = False
212.9820 	EXP 	fixation: autoDraw = True
213.9940 	EXP 	fixation: autoDraw = False
213.9940 	EXP 	grating: autoDraw = True
213.9940 	EXP 	grating: tex = 'sin'
214.2936 	EXP 	grating: autoDraw = False
214.4805 	DATA 	Keypress: right
214.4936 	EXP 	fixation: autoDraw = False
214.4936 	EXP 	grating: autoDraw = False
214.4938 	EXP 	window1: recordFrameIntervals = False
214.5105 	EXP 	window1: recordFrameIntervals = False
215.4821 	EXP 	fixation: autoDraw = True
216.4939 	EXP 	fixation: autoDraw = False
216.4939 	EXP 	grating: autoDraw = True
216.4939 	EXP 	grating: tex = 'sin'
216.7936 	EXP 	grating: autoDraw = False
217.1694 	DATA 	Keypress: right
217.1769 	EXP 	fixation: autoDraw = False
217.1769 	EXP 	grating: autoDraw = False
217.1772 	EXP 	window1: recordFrameIntervals = False
217.1938 	EXP 	window1: recordFrameIntervals = False
218.1661 	EXP 	fixation: autoDraw = True
219.1771 	EXP 	fixation: autoDraw = False
219.1771 	EXP 	grating: autoDraw = True
219.1771 	EXP 	grating: tex = 'sin'
219.4769 	EXP 	grating: autoDraw = False
219.5809 	DATA 	Keypress: right
219.5936 	EXP 	fixation: autoDraw = False
219.5936 	EXP 	grating: autoDraw = False
219.5942 	EXP 	window1: recordFrameIntervals = False
219.6104 	EXP 	window1: recordFrameIntervals = False
220.5834 	EXP 	fixation: autoDraw = True
221.5935 	EXP 	fixation: autoDraw = False
221.5935 	EXP 	grating: autoDraw = True
221.5935 	EXP 	grating: tex = 'sin'
221.8934 	EXP 	grating: autoDraw = False
222.2135 	DATA 	Keypress: left
222.2267 	EXP 	fixation: autoDraw = False
222.2267 	EXP 	grating: autoDraw = False
222.2271 	EXP 	window1: recordFrameIntervals = False
222.2436 	EXP 	window1: recordFrameIntervals = False
223.2157 	EXP 	fixation: autoDraw = True
224.2269 	EXP 	fixation: autoDraw = False
224.2269 	EXP 	grating: autoDraw = True
224.2269 	EXP 	grating: tex = 'sin'
224.5266 	EXP 	grating: autoDraw = False
224.8798 	DATA 	Keypress: left
224.8932 	EXP 	fixation: autoDraw = False
224.8932 	EXP 	grating: autoDraw = False
224.8935 	EXP 	window1: recordFrameIntervals = False
224.9101 	EXP 	window1: recordFrameIntervals = False
225.8820 	EXP 	fixation: autoDraw = True
226.8935 	EXP 	fixation: autoDraw = False
226.8935 	EXP 	grating: autoDraw = True
226.8935 	EXP 	grating: tex = 'sin'
227.1933 	EXP 	grating: autoDraw = False
227.3298 	DATA 	Keypress: left
227.3431 	EXP 	fixation: autoDraw = False
227.3431 	EXP 	grating: autoDraw = False
227.3434 	EXP 	window1: recordFrameIntervals = False
227.3600 	EXP 	window1: recordFrameIntervals = False
228.3316 	EXP 	fixation: autoDraw = True
229.3432 	EXP 	fixation: autoDraw = False
229.3432 	EXP 	grating: autoDraw = True
229.3432 	EXP 	grating: tex = 'sin'
229.6430 	EXP 	grating: autoDraw = False
229.7299 	DATA 	Keypress: left
229.7432 	EXP 	fixation: autoDraw = False
229.7432 	EXP 	grating: autoDraw = False
229.7435 	EXP 	window1: recordFrameIntervals = False
229.7601 	EXP 	window1: recordFrameIntervals = False
230.7320 	EXP 	fixation: autoDraw = True
231.7432 	EXP 	fixation: autoDraw = False
231.7432 	EXP 	grating: autoDraw = True
231.7432 	EXP 	grating: tex = 'sin'
232.0429 	EXP 	grating: autoDraw = False
232.1799 	DATA 	Keypress: right
232.1933 	EXP 	fixation: autoDraw = False
232.1933 	EXP 	grating: autoDraw = False
232.1936 	EXP 	window1: recordFrameIntervals = False
232.2098 	EXP 	window1: recordFrameIntervals = False
233.1823 	EXP 	fixation: autoDraw = True
234.1932 	EXP 	fixation: autoDraw = False
234.1932 	EXP 	grating: autoDraw = True
234.1932 	EXP 	grating: tex = 'sin'
234.4929 	EXP 	grating: autoDraw = False
234.5648 	DATA 	Keypress: left
234.5929 	EXP 	fixation: autoDraw = False
234.5929 	EXP 	grating: autoDraw = False
234.5931 	EXP 	window1: recordFrameIntervals = False
234.6098 	EXP 	window1: recordFrameIntervals = False
235.5817 	EXP 	fixation: autoDraw = True
236.5930 	EXP 	fixation: autoDraw = False
236.5930 	EXP 	grating: autoDraw = True
236.5930 	EXP 	grating: tex = 'sin'
236.8928 	EXP 	grating: autoDraw = False
236.9966 	DATA 	Keypress: right
237.0098 	EXP 	fixation: autoDraw = False
237.0098 	EXP 	grating: autoDraw = False
237.0101 	EXP 	window1: recordFrameIntervals = False
237.0263 	EXP 	window1: recordFrameIntervals = False
237.9994 	EXP 	fixation: autoDraw = True
238.9931 	EXP 	grating: autoDraw = True
238.9931 	EXP 	grating: tex = 'sin'
239.0094 	EXP 	fixation: autoDraw = False
239.2927 	EXP 	grating: autoDraw = False
239.6961 	DATA 	Keypress: left
239.7095 	EXP 	fixation: autoDraw = False
239.7095 	EXP 	grating: autoDraw = False
239.7097 	EXP 	window1: recordFrameIntervals = False
239.7262 	EXP 	window1: recordFrameIntervals = False
240.6978 	EXP 	fixation: autoDraw = True
241.7095 	EXP 	fixation: autoDraw = False
241.7095 	EXP 	grating: autoDraw = True
241.7095 	EXP 	grating: tex = 'sin'
242.0093 	EXP 	grating: autoDraw = False
242.2460 	DATA 	Keypress: right
242.2592 	EXP 	fixation: autoDraw = False
242.2592 	EXP 	grating: autoDraw = False
242.2595 	EXP 	window1: recordFrameIntervals = False
242.2762 	EXP 	window1: recordFrameIntervals = False
243.2480 	EXP 	fixation: autoDraw = True
244.2593 	EXP 	fixation: autoDraw = False
244.2593 	EXP 	grating: autoDraw = True
244.2593 	EXP 	grating: tex = 'sin'
244.5592 	EXP 	grating: autoDraw = False
244.7627 	DATA 	Keypress: left
244.7759 	EXP 	fixation: autoDraw = False
244.7759 	EXP 	grating: autoDraw = False
244.7762 	EXP 	window1: recordFrameIntervals = False
244.7927 	EXP 	window1: recordFrameIntervals = False
245.7655 	EXP 	fixation: autoDraw = True
246.7759 	EXP 	fixation: autoDraw = False
246.7759 	EXP 	grating: autoDraw = True
246.7759 	EXP 	grating: tex = 'sin'
247.0759 	EXP 	grating: autoDraw = False
247.1958 	DATA 	Keypress: right
247.2092 	EXP 	fixation: autoDraw = False
247.2092 	EXP 	grating: autoDraw = False
247.2097 	EXP 	window1: recordFrameIntervals = False
247.2259 	EXP 	window1: recordFrameIntervals = False
248.1986 	EXP 	fixation: autoDraw = True
249.2092 	EXP 	fixation: autoDraw = False
249.2092 	EXP 	grating: autoDraw = True
249.2092 	EXP 	grating: tex = 'sin'
249.5090 	EXP 	grating: autoDraw = False
249.7293 	DATA 	Keypress: right
249.7424 	EXP 	fixation: autoDraw = False
249.7424 	EXP 	grating: autoDraw = False
249.7427 	EXP 	window1: recordFrameIntervals = False
249.7591 	EXP 	window1: recordFrameIntervals = False
250.7313 	EXP 	fixation: autoDraw = True
251.7425 	EXP 	fixation: autoDraw = False
251.7425 	EXP 	grating: autoDraw = True
251.7425 	EXP 	grating: tex = 'sin'
252.0423 	EXP 	grating: autoDraw = False
252.0806 	DATA 	Keypress: left
252.0923 	EXP 	fixation: autoDraw = False
252.0923 	EXP 	grating: autoDraw = False
252.0927 	EXP 	window1: recordFrameIntervals = False
252.1094 	EXP 	window1: recordFrameIntervals = False
253.0807 	EXP 	fixation: autoDraw = True
254.0923 	EXP 	fixation: autoDraw = False
254.0923 	EXP 	grating: autoDraw = True
254.0923 	EXP 	grating: tex = 'sin'
254.3923 	EXP 	grating: autoDraw = False
254.8123 	DATA 	Keypress: right
254.8254 	EXP 	fixation: autoDraw = False
254.8254 	EXP 	grating: autoDraw = False
254.8257 	EXP 	window1: recordFrameIntervals = False
254.8423 	EXP 	window1: recordFrameIntervals = False
255.8144 	EXP 	fixation: autoDraw = True
256.8256 	EXP 	fixation: autoDraw = False
256.8256 	EXP 	grating: autoDraw = True
256.8256 	EXP 	grating: tex = 'sin'
257.1255 	EXP 	grating: autoDraw = False
257.2453 	DATA 	Keypress: left
257.2587 	EXP 	fixation: autoDraw = False
257.2587 	EXP 	grating: autoDraw = False
257.2590 	EXP 	window1: recordFrameIntervals = False
257.2755 	EXP 	window1: recordFrameIntervals = False
258.2471 	EXP 	fixation: autoDraw = True
259.2589 	EXP 	fixation: autoDraw = False
259.2589 	EXP 	grating: autoDraw = True
259.2589 	EXP 	grating: tex = 'sin'
259.5586 	EXP 	grating: autoDraw = False
259.6619 	DATA 	Keypress: left
259.6755 	EXP 	fixation: autoDraw = False
259.6755 	EXP 	grating: autoDraw = False
259.6758 	EXP 	window1: recordFrameIntervals = False
259.6922 	EXP 	window1: recordFrameIntervals = False
260.6637 	EXP 	fixation: autoDraw = True
261.6753 	EXP 	fixation: autoDraw = False
261.6753 	EXP 	grating: autoDraw = True
261.6753 	EXP 	grating: tex = 'sin'
261.9753 	EXP 	grating: autoDraw = False
262.1135 	DATA 	Keypress: left
262.1253 	EXP 	fixation: autoDraw = False
262.1253 	EXP 	grating: autoDraw = False
262.1257 	EXP 	window1: recordFrameIntervals = False
262.1420 	EXP 	window1: recordFrameIntervals = False
263.1156 	EXP 	fixation: autoDraw = True
264.1254 	EXP 	fixation: autoDraw = False
264.1254 	EXP 	grating: autoDraw = True
264.1254 	EXP 	grating: tex = 'sin'
264.4251 	EXP 	grating: autoDraw = False
264.5449 	DATA 	Keypress: right
264.5586 	EXP 	fixation: autoDraw = False
264.5586 	EXP 	grating: autoDraw = False
264.5589 	EXP 	window1: recordFrameIntervals = False
264.5754 	EXP 	window1: recordFrameIntervals = False
265.5475 	EXP 	fixation: autoDraw = True
266.5586 	EXP 	fixation: autoDraw = False
266.5586 	EXP 	grating: autoDraw = True
266.5586 	EXP 	grating: tex = 'sin'
266.8584 	EXP 	grating: autoDraw = False
267.0465 	DATA 	Keypress: left
267.0584 	EXP 	fixation: autoDraw = False
267.0584 	EXP 	grating: autoDraw = False
267.0588 	EXP 	window1: recordFrameIntervals = False
267.0753 	EXP 	window1: recordFrameIntervals = False
268.0474 	EXP 	fixation: autoDraw = True
269.0585 	EXP 	fixation: autoDraw = False
269.0585 	EXP 	grating: autoDraw = True
269.0585 	EXP 	grating: tex = 'sin'
269.3583 	EXP 	grating: autoDraw = False
269.4948 	DATA 	Keypress: left
269.5082 	EXP 	fixation: autoDraw = False
269.5082 	EXP 	grating: autoDraw = False
269.5085 	EXP 	window1: recordFrameIntervals = False
269.5252 	EXP 	window1: recordFrameIntervals = False
270.4976 	EXP 	fixation: autoDraw = True
271.5084 	EXP 	fixation: autoDraw = False
271.5084 	EXP 	grating: autoDraw = True
271.5084 	EXP 	grating: tex = 'sin'
271.8082 	EXP 	grating: autoDraw = False
271.9270 	DATA 	Keypress: left
271.9414 	EXP 	fixation: autoDraw = False
271.9414 	EXP 	grating: autoDraw = False
272.2730 	EXP 	window1: mouseVisible = True
